Date_Scrap,Power Station,Plant Name,Location,Latitude,Longitude,Confidence_Location,Unit name,Status,Fuel(s),Capacity (MW),Technology,Start year,Retired year,Owner,URL,
1/23/2024,Lanjigarh Refinery power station,Lanjigarh Refinery power station,"Viswanathpur, Kalahandi, Odisha, India",19.711863,83.397785,exact,Unit 3,operating,coal - unknown,30,subcritical,2008,,Vedanta Resources Ltd [100.0%],https://www.gem.wiki/Lanjigarh_Refinery_power_station,
1/23/2024,Lanjigarh Refinery power station,Lanjigarh Refinery power station,"Viswanathpur, Kalahandi, Odisha, India",19.711863,83.397785,exact,Unit 2,operating,coal - unknown,30,subcritical,2008,,Vedanta Resources Ltd [100.0%],https://www.gem.wiki/Lanjigarh_Refinery_power_station,
1/23/2024,Lara Integrated Thermal Power Project,Lara Integrated Thermal Power Project,"Mahloi, Pussore, Raigarh, Chhattisgarh, India",21.757661,83.457545,exact,Unit 3,permitted,coal - unknown,800,supercritical,2028,,NTPC Ltd [100.0%],https://www.gem.wiki/Lara_Integrated_Thermal_Power_Project,
1/23/2024,Lara Integrated Thermal Power Project,Lara Integrated Thermal Power Project,"Mahloi, Pussore, Raigarh, Chhattisgarh, India",21.757661,83.457545,exact,Unit 4,permitted,coal - unknown,800,supercritical,2028,,NTPC Ltd [100.0%],https://www.gem.wiki/Lara_Integrated_Thermal_Power_Project,
1/23/2024,Lara Integrated Thermal Power Project,Lara Integrated Thermal Power Project,"Mahloi, Pussore, Raigarh, Chhattisgarh, India",21.757661,83.457545,exact,Unit 5,cancelled,coal - unknown,800,supercritical,,,NTPC Ltd [100.0%],https://www.gem.wiki/Lara_Integrated_Thermal_Power_Project,
1/23/2024,Lara Integrated Thermal Power Project,Lara Integrated Thermal Power Project,"Mahloi, Pussore, Raigarh, Chhattisgarh, India",21.757661,83.457545,exact,Unit 1,operating,coal - unknown,800,supercritical,2018,,NTPC Ltd [100.0%],https://www.gem.wiki/Lara_Integrated_Thermal_Power_Project,
1/23/2024,Lara Integrated Thermal Power Project,Lara Integrated Thermal Power Project,"Mahloi, Pussore, Raigarh, Chhattisgarh, India",21.757661,83.457545,exact,Unit 2,operating,coal - unknown,800,supercritical,2020,,NTPC Ltd [100.0%],https://www.gem.wiki/Lara_Integrated_Thermal_Power_Project,
1/23/2024,Larsen & Tubro power station,Larsen & Tubro power station,"West Bengal, India",22.986757,87.854975,approximate,Unit 1,cancelled,coal - unknown,3200,unknown,,,Larsen & Toubro Ltd [100.0%],https://www.gem.wiki/Larsen_%26_Tubro_power_station,
1/23/2024,Latehar power station,Latehar power station,"Latehar, Jharkhand, India",23.73,84.47,approximate,Unit 1,cancelled,coal - unknown,500,unknown,,,Tata Power Co Ltd (TPCL) [100.0%],https://www.gem.wiki/Latehar_power_station,
1/23/2024,Latehar power station,Latehar power station,"Latehar, Jharkhand, India",23.73,84.47,approximate,Unit 2,cancelled,coal - unknown,500,unknown,,,Tata Power Co Ltd (TPCL) [100.0%],https://www.gem.wiki/Latehar_power_station,
1/23/2024,Latur power station,Latur power station,"Latur, Maharashtra, India",18.4,76.58,approximate,Unit 1,cancelled,coal - unknown,1500,supercritical,,,Maharashtra State Power Generation Co Ltd (MAHAGENCO) [100.0%],https://www.gem.wiki/Latur_power_station,
1/23/2024,Lovapalem power station,Lovapalem power station,"Lovapalem, Visakhapatnam, Andhra Pradesh, India",17.466444,82.961361,approximate,Unit 1,cancelled,coal - unknown,1000,unknown,,,My Home Power Ltd [100.0%],https://www.gem.wiki/Lovapalem_power_station,
1/23/2024,Lunsapur power station,Lunsapur power station,"Lunsapur and Lotpur, Jafarabad, Amreli, Gujarat, India",20.8667,71.3667,approximate,Unit 1,cancelled,coal - unknown,1320,supercritical,,,Patel Energy Resources [100.0%],https://www.gem.wiki/Lunsapur_power_station,
1/23/2024,Maadurga Thermal power station,Maadurga Thermal power station,"Bainchua, Tangi, Cuttack, Odisha, India",20.57622,86.020728,exact,Unit 1,cancelled,coal - unknown,30,unknown,,,Maadurga Thermal Power Company Ltd (MTPCL) [100.0%],https://www.gem.wiki/Maadurga_Thermal_power_station,
1/23/2024,Maadurga Thermal power station,Maadurga Thermal power station,"Bainchua, Tangi, Cuttack, Odisha, India",20.57622,86.020728,exact,Unit 2,cancelled,coal - unknown,30,unknown,,,Maadurga Thermal Power Company Ltd (MTPCL) [100.0%],https://www.gem.wiki/Maadurga_Thermal_power_station,
1/23/2024,Madhekar power station,Madhekar power station,"Madhekar, Alibagh, Raigad, Maharashtra, India",18.655491,72.86792,approximate,Unit 1,cancelled,coal - unknown,405,circulating fluidized bed,,,Patni Energy [100.0%],https://www.gem.wiki/Madhekar_power_station,
1/23/2024,Madhya Pradesh Jain Energy power station,Madhya Pradesh Jain Energy power station,"Birhulee, Shahdol, Madhya Pradesh, India",23.282508,81.588249,approximate,Phase 1,cancelled,coal - unknown,1320,unknown,,,JSW Energy Ltd [100.0%],https://www.gem.wiki/Madhya_Pradesh_Jain_Energy_power_station,
1/23/2024,Mahadev Prasad Super Thermal Power Plant,Mahadev Prasad Super Thermal Power Plant,"Padampur, Kandra, Dhanbad, Jharkhand, India",22.836504,86.061294,exact,Stage I,operating,coal - unknown,270,subcritical,2012,,Adhunik Power and Natural Resources (APNRL) [100.0%],https://www.gem.wiki/Mahadev_Prasad_Super_Thermal_Power_Plant,
1/23/2024,Mahadev Prasad Super Thermal Power Plant,Mahadev Prasad Super Thermal Power Plant,"Padampur, Kandra, Dhanbad, Jharkhand, India",22.836504,86.061294,exact,Stage II,operating,coal - unknown,270,subcritical,2013,,Adhunik Power and Natural Resources (APNRL) [100.0%],https://www.gem.wiki/Mahadev_Prasad_Super_Thermal_Power_Plant,
1/23/2024,Mahadev Prasad Super Thermal Power Plant,Mahadev Prasad Super Thermal Power Plant,"Padampur, Kandra, Dhanbad, Jharkhand, India",22.836504,86.061294,exact,Stage III,cancelled,coal - unknown,540,subcritical,,,Adhunik Power and Natural Resources (APNRL) [100.0%],https://www.gem.wiki/Mahadev_Prasad_Super_Thermal_Power_Plant,
1/23/2024,Mahan Aluminium power station,Mahan Aluminium power station,"Bargawan, Sidhi, Madhya Pradesh, India",24.220902,82.437197,exact,Unit 3,operating,coal - unknown,150,subcritical,2013,,Hindalco Industries Ltd (HIL) [100.0%],https://www.gem.wiki/Mahan_Aluminium_power_station,
1/23/2024,Mahan Aluminium power station,Mahan Aluminium power station,"Bargawan, Sidhi, Madhya Pradesh, India",24.220902,82.437197,exact,Unit 4,operating,coal - unknown,150,subcritical,2013,,Hindalco Industries Ltd (HIL) [100.0%],https://www.gem.wiki/Mahan_Aluminium_power_station,
1/23/2024,Mahan Aluminium power station,Mahan Aluminium power station,"Bargawan, Sidhi, Madhya Pradesh, India",24.220902,82.437197,exact,Unit 1,operating,coal - unknown,150,subcritical,2013,,Hindalco Industries Ltd (HIL) [100.0%],https://www.gem.wiki/Mahan_Aluminium_power_station,
1/23/2024,Mahan Aluminium power station,Mahan Aluminium power station,"Bargawan, Sidhi, Madhya Pradesh, India",24.220902,82.437197,exact,Unit 5,operating,coal - unknown,150,subcritical,2013,,Hindalco Industries Ltd (HIL) [100.0%],https://www.gem.wiki/Mahan_Aluminium_power_station,
1/23/2024,Mahan Aluminium power station,Mahan Aluminium power station,"Bargawan, Sidhi, Madhya Pradesh, India",24.220902,82.437197,exact,Unit 6,operating,coal - unknown,150,subcritical,2013,,Hindalco Industries Ltd (HIL) [100.0%],https://www.gem.wiki/Mahan_Aluminium_power_station,
1/23/2024,Mahan Aluminium power station,Mahan Aluminium power station,"Bargawan, Sidhi, Madhya Pradesh, India",24.220902,82.437197,exact,Unit 2,operating,coal - unknown,150,subcritical,2013,,Hindalco Industries Ltd (HIL) [100.0%],https://www.gem.wiki/Mahan_Aluminium_power_station,
1/23/2024,Mahan Super Thermal Power Project,Mahan Super Thermal Power Project,"Bandhaura, Singrauli, Sidhi, Madhya Pradesh, India",24.008674,82.41703,exact,USCTPP Unit 1,permitted,coal - unknown,800,ultra-supercritical,2027,,Mahan Energen Ltd (MEL) [100.0%],https://www.gem.wiki/Mahan_Super_Thermal_Power_Project,
1/23/2024,Mahan Super Thermal Power Project,Mahan Super Thermal Power Project,"Bandhaura, Singrauli, Sidhi, Madhya Pradesh, India",24.008674,82.41703,exact,Unit 3,shelved,coal - unknown,600,subcritical,,,Mahan Energen Ltd (MEL) [100.0%],https://www.gem.wiki/Mahan_Super_Thermal_Power_Project,
1/23/2024,Mahan Super Thermal Power Project,Mahan Super Thermal Power Project,"Bandhaura, Singrauli, Sidhi, Madhya Pradesh, India",24.008674,82.41703,exact,Unit 2,operating,coal - unknown,600,subcritical,2018,,Mahan Energen Ltd (MEL) [100.0%],https://www.gem.wiki/Mahan_Super_Thermal_Power_Project,
1/23/2024,Mahan Super Thermal Power Project,Mahan Super Thermal Power Project,"Bandhaura, Singrauli, Sidhi, Madhya Pradesh, India",24.008674,82.41703,exact,USCTPP Unit 2,permitted,coal - unknown,800,ultra-supercritical,2027,,Mahan Energen Ltd (MEL) [100.0%],https://www.gem.wiki/Mahan_Super_Thermal_Power_Project,
1/23/2024,Mahan Super Thermal Power Project,Mahan Super Thermal Power Project,"Bandhaura, Singrauli, Sidhi, Madhya Pradesh, India",24.008674,82.41703,exact,Unit 1,operating,coal - unknown,600,subcritical,2012,,Mahan Energen Ltd (MEL) [100.0%],https://www.gem.wiki/Mahan_Super_Thermal_Power_Project,
1/23/2024,Maharjapur power station,Maharjapur power station,"Mukharra, Maharajpur, Chhatarpur, Madhya Pradesh, India",25.093683,79.803314,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,Sudama Mahavir Power [100.0%],https://www.gem.wiki/Maharjapur_power_station,
1/23/2024,Maharjapur power station,Maharjapur power station,"Mukharra, Maharajpur, Chhatarpur, Madhya Pradesh, India",25.093683,79.803314,approximate,Unit 2,cancelled,coal - unknown,660,supercritical,,,Sudama Mahavir Power [100.0%],https://www.gem.wiki/Maharjapur_power_station,
1/23/2024,Mahatma Gandhi power station,Mahatma Gandhi power station,"Khanpur Kalan and Jhamri, Matanhel, Jhajjar, Haryana, India",28.488143,76.352534,exact,Unit 4,cancelled,coal - bituminous,800,supercritical,,,Apraava Energy Pvt Ltd [100.0%],https://www.gem.wiki/Mahatma_Gandhi_power_station,
1/23/2024,Mahatma Gandhi power station,Mahatma Gandhi power station,"Khanpur Kalan and Jhamri, Matanhel, Jhajjar, Haryana, India",28.488143,76.352534,exact,Unit 2,operating,coal - bituminous,660,supercritical,2012,,Apraava Energy Pvt Ltd [100.0%],https://www.gem.wiki/Mahatma_Gandhi_power_station,
1/23/2024,Mahatma Gandhi power station,Mahatma Gandhi power station,"Khanpur Kalan and Jhamri, Matanhel, Jhajjar, Haryana, India",28.488143,76.352534,exact,Unit 3,cancelled,coal - bituminous,800,supercritical,,,Apraava Energy Pvt Ltd [100.0%],https://www.gem.wiki/Mahatma_Gandhi_power_station,
1/23/2024,Mahatma Gandhi power station,Mahatma Gandhi power station,"Khanpur Kalan and Jhamri, Matanhel, Jhajjar, Haryana, India",28.488143,76.352534,exact,Unit 1,operating,coal - bituminous,660,supercritical,2012,,Apraava Energy Pvt Ltd [100.0%],https://www.gem.wiki/Mahatma_Gandhi_power_station,
1/23/2024,Maithon Right Bank Thermal Power Station,Maithon Right Bank Thermal Power Station,"Dambhuni, Chirkunda, Dhanbad, Jharkhand, India",23.8209,86.76,exact,Phase II,cancelled,coal - unknown,1320,subcritical,,,Maithon Power Ltd [100.0%],https://www.gem.wiki/Maithon_Right_Bank_Thermal_Power_Station,
1/23/2024,Maithon Right Bank Thermal Power Station,Maithon Right Bank Thermal Power Station,"Dambhuni, Chirkunda, Dhanbad, Jharkhand, India",23.8209,86.76,exact,Unit 2,operating,coal - unknown,525,subcritical,2012,,Maithon Power Ltd [100.0%],https://www.gem.wiki/Maithon_Right_Bank_Thermal_Power_Station,
1/23/2024,Maithon Right Bank Thermal Power Station,Maithon Right Bank Thermal Power Station,"Dambhuni, Chirkunda, Dhanbad, Jharkhand, India",23.8209,86.76,exact,Unit 1,operating,coal - unknown,525,subcritical,2011,,Maithon Power Ltd [100.0%],https://www.gem.wiki/Maithon_Right_Bank_Thermal_Power_Station,
1/23/2024,Makavarapalem Smelter power station,Makavarapalem Smelter power station,"Makavaripalem, Visakhapatnam, Andhra Pradesh, India",17.466444,82.961361,approximate,Unit 2,operating,coal - unknown,45,subcritical,2012,,Anrak Aluminium Ltd [100.0%],https://www.gem.wiki/Makavarapalem_Smelter_power_station,
1/23/2024,Makavarapalem Smelter power station,Makavarapalem Smelter power station,"Makavaripalem, Visakhapatnam, Andhra Pradesh, India",17.466444,82.961361,approximate,Unit 1,operating,coal - unknown,45,subcritical,2012,,Anrak Aluminium Ltd [100.0%],https://www.gem.wiki/Makavarapalem_Smelter_power_station,
1/23/2024,Malaxmi Mega Thermal Power Project (Thakurbari),Malaxmi Mega Thermal Power Project (Thakurbari),"Thakurbari, East Singbhum, Jharkhand, India",22.640313,86.429787,approximate,Unit 1,cancelled,coal - unknown,2640,unknown,,,Malaxmi Energy [100.0%],https://www.gem.wiki/Malaxmi_Mega_Thermal_Power_Project_(Thakurbari),
1/23/2024,Malibrahmani power station,Malibrahmani power station,"Malibrahmani, Chhendipada, Angul, Odisha, India",20.922321,84.99105,exact,Unit 2,construction,coal - subbituminous,525,subcritical,2024-2025,,JSW Ispat Special Products Ltd [100.0%],https://www.gem.wiki/Malibrahmani_power_station,
1/23/2024,Malibrahmani power station,Malibrahmani power station,"Malibrahmani, Chhendipada, Angul, Odisha, India",20.922321,84.99105,exact,Unit 1,construction,coal - subbituminous,525,subcritical,2024-2025,,JSW Ispat Special Products Ltd [100.0%],https://www.gem.wiki/Malibrahmani_power_station,
1/23/2024,Malibrahmani power station,Malibrahmani power station,"Malibrahmani, Chhendipada, Angul, Odisha, India",20.922321,84.99105,exact,Unit 3,cancelled,coal - unknown,660,unknown,,,JSW Ispat Special Products Ltd [100.0%],https://www.gem.wiki/Malibrahmani_power_station,
1/23/2024,Mandsaur power station,Mandsaur power station,"Mandsaur, Malwa, Madhya Pradesh, India",24.075305,75.068178,approximate,Unit 1,cancelled,coal - unknown,1320,unknown,,,Chetak Enterprises [100.0%],https://www.gem.wiki/Mandsaur_power_station,
1/23/2024,Manikgarh Cement power station,Manikgarh Cement power station,"Gadchandur - Chandrapur Dist, Chandrapur, Maharashtra, India",19.721222,79.174604,exact,Phase 2 Unit 1,operating,coal - unknown,30,subcritical,2013,,Manikgarh Cement [100.0%],https://www.gem.wiki/Manikgarh_Cement_power_station,
1/23/2024,Manikgarh Cement power station,Manikgarh Cement power station,"Gadchandur - Chandrapur Dist, Chandrapur, Maharashtra, India",19.721222,79.174604,exact,Phase 2 Unit 2,operating,coal - unknown,30,subcritical,2013,,Manikgarh Cement [100.0%],https://www.gem.wiki/Manikgarh_Cement_power_station,
1/23/2024,Maqsoodpur power station,Maqsoodpur power station,"Shahjahanpur, Uttar Pradesh, India",27.81,79.94,approximate,Unit 1,operating,coal - unknown,45,subcritical,2011,,Lalitpur Power Generation Co Ltd (LPGCL) [100.0%],https://www.gem.wiki/Maqsoodpur_power_station,
1/23/2024,Maqsoodpur power station,Maqsoodpur power station,"Shahjahanpur, Uttar Pradesh, India",27.81,79.94,approximate,Unit 2,operating,coal - unknown,45,subcritical,2012,,Lalitpur Power Generation Co Ltd (LPGCL) [100.0%],https://www.gem.wiki/Maqsoodpur_power_station,
1/23/2024,Marakkanam Super Thermal Power Project,Marakkanam Super Thermal Power Project,"Marakkanam, Villupuram, Tamil Nadu, India",12.19036,79.941856,approximate,Unit 1,cancelled,coal - unknown,4000,ultra-supercritical,,,NTPC Ltd [100.0%],https://www.gem.wiki/Marakkanam_Super_Thermal_Power_Project,
1/23/2024,Margherita power station,Margherita power station,"Saleki NC & Lekhapani, Makum Mouza, Tinsukia, Assam, India",27.489464,95.360144,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,North Eastern Electric Power Corp Ltd (NEEPCO) [100.0%],https://www.gem.wiki/Margherita_power_station,
1/23/2024,Marwa power station,Marwa power station,"Marwa, Janjgir-Champa, Chhattisgarh, India",22.070801,82.602189,exact,Unit 1,operating,coal - subbituminous,500,subcritical,2014,,Chhattisgarh State Power Generation Co Ltd (CSPGCL) [100.0%],https://www.gem.wiki/Marwa_power_station,
1/23/2024,Marwa power station,Marwa power station,"Marwa, Janjgir-Champa, Chhattisgarh, India",22.070801,82.602189,exact,Unit 2,operating,coal - subbituminous,500,subcritical,2016,,Chhattisgarh State Power Generation Co Ltd (CSPGCL) [100.0%],https://www.gem.wiki/Marwa_power_station,
1/23/2024,Mauda power station,Mauda power station,"Mouda, Nabpur, Maharashtra, India",21.18074,79.396541,exact,Unit 1,operating,coal - unknown,500,subcritical,2012,,NTPC Ltd [100.0%],https://www.gem.wiki/Mauda_power_station,
1/23/2024,Mauda power station,Mauda power station,"Mouda, Nabpur, Maharashtra, India",21.18074,79.396541,exact,Unit 3,operating,coal - unknown,660,supercritical,2016,,NTPC Ltd [100.0%],https://www.gem.wiki/Mauda_power_station,
1/23/2024,Mauda power station,Mauda power station,"Mouda, Nabpur, Maharashtra, India",21.18074,79.396541,exact,Unit 2,operating,coal - unknown,500,subcritical,2013,,NTPC Ltd [100.0%],https://www.gem.wiki/Mauda_power_station,
1/23/2024,Mauda power station,Mauda power station,"Mouda, Nabpur, Maharashtra, India",21.18074,79.396541,exact,Unit 4,operating,coal - unknown,660,supercritical,2017,,NTPC Ltd [100.0%],https://www.gem.wiki/Mauda_power_station,
1/23/2024,Meenakshi Energy Thermal Power Project,Meenakshi Energy Thermal Power Project,"Thamminapatnam, Chillakur, Nellore, Andhra Pradesh, India",14.211195,80.090062,exact,Unit 3,construction,coal - unknown,350,subcritical,2024-2025,,Meenakshi Energy Ltd [100.0%],https://www.gem.wiki/Meenakshi_Energy_Thermal_Power_Project,
